species sample cov covnozeroes
Eubacterium_eligens_61678 XBB-034 53 83
Eubacterium_eligens_61678 YBA-360 53 72
Eubacterium_eligens_61678 XHC-001 55 69
Eubacterium_eligens_61678 XRA-052 55 62
Eubacterium_eligens_61678 XHA-321 56 65
Eubacterium_eligens_61678 XTA-001 56 60
Eubacterium_eligens_61678 XEA-008 57 62
Eubacterium_eligens_61678 XRA-015 57 63
Eubacterium_eligens_61678 XQB-647 58 64
Eubacterium_eligens_61678 XHB-324 59 69
Eubacterium_eligens_61678 ZAB-256 59 65
Eubacterium_eligens_61678 XFB-064 60 68
Eubacterium_eligens_61678 XCB-001 61 70
Eubacterium_eligens_61678 XOB-001 61 66
Eubacterium_eligens_61678 XAA-225 62 70
Eubacterium_eligens_61678 ZDB-001 62 70
Eubacterium_eligens_61678 XKB-204 64 71
Eubacterium_eligens_61678 XUA-001 65 76
Eubacterium_eligens_61678 XAC-224 66 77
Eubacterium_eligens_61678 XOA-050 66 77
Eubacterium_eligens_61678 XUA-129 68 82
Eubacterium_eligens_61678 ZDB-261 68 74
Eubacterium_eligens_61678 XPA-002 69 76
Eubacterium_eligens_61678 XOA-064 70 80
Eubacterium_eligens_61678 XBB-066 71 113
Eubacterium_eligens_61678 XCA-001 71 80
Eubacterium_eligens_61678 XGC-001 71 80
Eubacterium_eligens_61678 XKB-467 72 80
Eubacterium_eligens_61678 XBB-029 77 119
Eubacterium_eligens_61678 XMB-036 78 90
Eubacterium_eligens_61678 XRA-028 79 86
Eubacterium_eligens_61678 XDB-267 80 87
Eubacterium_eligens_61678 XTA-029 81 87
Eubacterium_eligens_61678 ZDB-324 81 88
Eubacterium_eligens_61678 XLA-001 82 91
Eubacterium_eligens_61678 XQA-029 82 89
Eubacterium_eligens_61678 XAC-064 83 98
Eubacterium_eligens_61678 XQB-029 84 91
Eubacterium_eligens_61678 ZCA-001 84 103
Eubacterium_eligens_61678 ZCA-323 84 91
Eubacterium_eligens_61678 XIA-035 88 97
Eubacterium_eligens_61678 XQB-001 88 96
Eubacterium_eligens_61678 XRA-026 90 97
Eubacterium_eligens_61678 XAA-454 93 102
Eubacterium_eligens_61678 XMB-116 94 105
Eubacterium_eligens_61678 XHC-412 95 109
Eubacterium_eligens_61678 XOA-036 95 107
Eubacterium_eligens_61678 XQA-001 95 103
Eubacterium_eligens_61678 XMB-001 98 111
Eubacterium_eligens_61678 XMB-180 98 111
Eubacterium_eligens_61678 XQB-133 99 107
Eubacterium_eligens_61678 XAC-002 102 121
Eubacterium_eligens_61678 XHB-001 102 127
Eubacterium_eligens_61678 XUA-036 102 115
Eubacterium_eligens_61678 XOA-034 103 118
Eubacterium_eligens_61678 XEB-036 105 117
Eubacterium_eligens_61678 XFA-001 109 120
Eubacterium_eligens_61678 XVB-036 110 119
Eubacterium_eligens_61678 XNA-036 111 150
Eubacterium_eligens_61678 XIA-033 113 123
Eubacterium_eligens_61678 XCA-317 114 124
Eubacterium_eligens_61678 XVA-129 116 125
Eubacterium_eligens_61678 XHC-323 117 133
Eubacterium_eligens_61678 XEB-001 119 131
Eubacterium_eligens_61678 XFB-242 119 128
Eubacterium_eligens_61678 XRA-029 119 129
Eubacterium_eligens_61678 XEB-064 121 134
Eubacterium_eligens_61678 XRA-023 121 130
Eubacterium_eligens_61678 XIA-036 123 134
Eubacterium_eligens_61678 XOA-001 123 137
Eubacterium_eligens_61678 XNA-001 124 150
Eubacterium_eligens_61678 XOB-129 125 133
Eubacterium_eligens_61678 XRA-024 126 136
Eubacterium_eligens_61678 XHA-262 127 142
Eubacterium_eligens_61678 XKB-580 128 139
Eubacterium_eligens_61678 XFB-001 129 142
Eubacterium_eligens_61678 YAD-064 129 148
Eubacterium_eligens_61678 XMB-029 131 148
Eubacterium_eligens_61678 XAC-036 135 158
Eubacterium_eligens_61678 XRA-064 135 147
Eubacterium_eligens_61678 XBB-001 143 223
Eubacterium_eligens_61678 XKA-386 143 159
Eubacterium_eligens_61678 XFA-029 145 158
Eubacterium_eligens_61678 XFB-313 148 158
Eubacterium_eligens_61678 XQB-036 148 159
Eubacterium_eligens_61678 XKA-580 160 176
Eubacterium_eligens_61678 YBB-260 163 198
Eubacterium_eligens_61678 XAA-281 166 180
Eubacterium_eligens_61678 XRA-001 170 183
Eubacterium_eligens_61678 XHB-262 172 194
Eubacterium_eligens_61678 XKB-036 172 185
Eubacterium_eligens_61678 XIB-259 182 194
Eubacterium_eligens_61678 XIA-032 184 199
Eubacterium_eligens_61678 XRA-022 189 203
Eubacterium_eligens_61678 XUA-064 192 229
Eubacterium_eligens_61678 ZAB-326 196 210
Eubacterium_eligens_61678 XKB-362 197 213
Eubacterium_eligens_61678 XQA-064 199 214
Eubacterium_eligens_61678 XHB-029 203 236
Eubacterium_eligens_61678 XVB-027 210 224
Eubacterium_eligens_61678 XKB-029 214 231
Eubacterium_eligens_61678 XNA-064 221 302
Eubacterium_eligens_61678 XKB-064 228 247
Eubacterium_eligens_61678 XPB-063 240 270
Eubacterium_eligens_61678 XAC-029 255 294
Eubacterium_eligens_61678 XEB-293 263 284
Eubacterium_eligens_61678 XEB-029 290 313
Eubacterium_eligens_61678 XIA-034 293 315
Eubacterium_eligens_61678 XHB-064 300 347
Eubacterium_eligens_61678 XKB-001 333 358
Eubacterium_eligens_61678 XKB-142 341 366
Eubacterium_eligens_61678 XBA-001 375 413
Eubacterium_eligens_61678 XHC-262 389 427
Eubacterium_eligens_61678 XRA-153 608 655
Eubacterium_hallii_61477 YBA-004 0 3
Eubacterium_hallii_61477 YBA-043 0 3
Eubacterium_hallii_61477 YAD-064 1 3
Eubacterium_hallii_61477 XBB-036 2 5
Eubacterium_hallii_61477 XBB-064 2 4
Eubacterium_hallii_61477 XCA-064 2 4
Eubacterium_hallii_61477 XDB-064 2 4
Eubacterium_hallii_61477 XFB-001 2 4
Eubacterium_hallii_61477 XGA-001 2 4
Eubacterium_hallii_61477 XSA-057 2 4
Eubacterium_hallii_61477 YAA-001 2 4
Eubacterium_hallii_61477 YAB-001 2 4
Eubacterium_hallii_61477 YAC-001 2 4
Eubacterium_hallii_61477 YAC-064 2 4
Eubacterium_hallii_61477 ZAA-066 2 4
Eubacterium_hallii_61477 ZAB-064 2 4
Eubacterium_hallii_61477 ZEA-001 2 4
Eubacterium_hallii_61477 XBB-001 3 5
Eubacterium_hallii_61477 XBB-170 3 4
Eubacterium_hallii_61477 XCB-029 3 5
Eubacterium_hallii_61477 XDA-001 3 4
Eubacterium_hallii_61477 XDA-330 3 4
Eubacterium_hallii_61477 XEB-293 3 4
Eubacterium_hallii_61477 XGA-029 3 4
Eubacterium_hallii_61477 XKA-694 3 4
Eubacterium_hallii_61477 XLB-036 3 4
Eubacterium_hallii_61477 XLB-064 3 4
Eubacterium_hallii_61477 XNA-024 3 5
Eubacterium_hallii_61477 XNA-031 3 4
Eubacterium_hallii_61477 XNA-037 3 4
Eubacterium_hallii_61477 XNA-050 3 4
Eubacterium_hallii_61477 XOA-038 3 4
Eubacterium_hallii_61477 XQA-001 3 5
Eubacterium_hallii_61477 XQA-244 3 4
Eubacterium_hallii_61477 XRA-029 3 5
Eubacterium_hallii_61477 XRB-153 3 4
Eubacterium_hallii_61477 XSA-015 3 4
Eubacterium_hallii_61477 XSA-022 3 5
Eubacterium_hallii_61477 XSA-023 3 5
Eubacterium_hallii_61477 XSA-040 3 4
Eubacterium_hallii_61477 XSA-050 3 4
Eubacterium_hallii_61477 XUA-030 3 4
Eubacterium_hallii_61477 XVA-015 3 5
Eubacterium_hallii_61477 XVB-064 3 5
Eubacterium_hallii_61477 XVB-129 3 4
Eubacterium_hallii_61477 YBC-001 3 5
Eubacterium_hallii_61477 YBC-260 3 4
Eubacterium_hallii_61477 ZCB-001 3 5
Eubacterium_hallii_61477 ZDA-001 3 4
Eubacterium_hallii_61477 XCA-604 4 6
Eubacterium_hallii_61477 XCB-258 4 5
Eubacterium_hallii_61477 XHA-262 4 5
Eubacterium_hallii_61477 XIA-002 4 5
Eubacterium_hallii_61477 XIA-027 4 6
Eubacterium_hallii_61477 XIA-028 4 5
Eubacterium_hallii_61477 XIA-036 4 6
Eubacterium_hallii_61477 XIA-277 4 6
Eubacterium_hallii_61477 XIB-036 4 5
Eubacterium_hallii_61477 XIC-008 4 5
Eubacterium_hallii_61477 XKB-332 4 6
Eubacterium_hallii_61477 XKB-399 4 6
Eubacterium_hallii_61477 XLA-032 4 6
Eubacterium_hallii_61477 XLA-043 4 5
Eubacterium_hallii_61477 XMB-064 4 5
Eubacterium_hallii_61477 XNA-001 4 5
Eubacterium_hallii_61477 XNA-025 4 6
Eubacterium_hallii_61477 XOB-001 4 6
Eubacterium_hallii_61477 XPA-035 4 5
Eubacterium_hallii_61477 XPB-036 4 5
Eubacterium_hallii_61477 XRA-036 4 5
Eubacterium_hallii_61477 XRA-064 4 6
Eubacterium_hallii_61477 XSA-025 4 6
Eubacterium_hallii_61477 XTA-029 4 5
Eubacterium_hallii_61477 XTB-065 4 5
Eubacterium_hallii_61477 XUB-319 4 5
Eubacterium_hallii_61477 XVA-064 4 5
Eubacterium_hallii_61477 ZAA-002 4 6
Eubacterium_hallii_61477 ZAA-263 4 5
Eubacterium_hallii_61477 ZCB-261 4 5
Eubacterium_hallii_61477 ZDB-596 4 6
Eubacterium_hallii_61477 ZEB-001 4 6
Eubacterium_hallii_61477 ZEB-064 4 6
Eubacterium_hallii_61477 XBB-303 5 6
Eubacterium_hallii_61477 XCA-001 5 7
Eubacterium_hallii_61477 XDB-267 5 6
Eubacterium_hallii_61477 XEA-302 5 6
Eubacterium_hallii_61477 XGC-364 5 6
Eubacterium_hallii_61477 XIA-026 5 6
Eubacterium_hallii_61477 XIA-030 5 6
Eubacterium_hallii_61477 XIA-035 5 6
Eubacterium_hallii_61477 XIA-045 5 6
Eubacterium_hallii_61477 XKB-142 5 6
Eubacterium_hallii_61477 XLA-148 5 6
Eubacterium_hallii_61477 XMA-001 5 6
Eubacterium_hallii_61477 XMA-116 5 6
Eubacterium_hallii_61477 XMB-001 5 6
Eubacterium_hallii_61477 XNA-008 5 6
Eubacterium_hallii_61477 XQB-001 5 7
Eubacterium_hallii_61477 XQB-064 5 6
Eubacterium_hallii_61477 XRB-059 5 6
Eubacterium_hallii_61477 XSA-008 5 7
Eubacterium_hallii_61477 XSB-064 5 7
Eubacterium_hallii_61477 XTA-026 5 5
Eubacterium_hallii_61477 XVA-029 5 6
Eubacterium_hallii_61477 YAA-064 5 8
Eubacterium_hallii_61477 YBC-043 5 7
Eubacterium_hallii_61477 YCA-001 5 7
Eubacterium_hallii_61477 ZAB-256 5 6
Eubacterium_hallii_61477 ZCA-001 5 6
Eubacterium_hallii_61477 ZCB-064 5 6
Eubacterium_hallii_61477 ZDB-064 5 7
Eubacterium_hallii_61477 XCA-036 6 8
Eubacterium_hallii_61477 XIA-031 6 7
Eubacterium_hallii_61477 XIA-199 6 7
Eubacterium_hallii_61477 XIB-029 6 8
Eubacterium_hallii_61477 XJA-036 6 7
Eubacterium_hallii_61477 XKB-036 6 8
Eubacterium_hallii_61477 XKB-204 6 7
Eubacterium_hallii_61477 XKB-693 6 7
Eubacterium_hallii_61477 XMB-029 6 8
Eubacterium_hallii_61477 XOB-028 6 8
Eubacterium_hallii_61477 XPA-029 6 7
Eubacterium_hallii_61477 XPA-039 6 7
Eubacterium_hallii_61477 XSA-035 6 9
Eubacterium_hallii_61477 XSB-029 6 8
Eubacterium_hallii_61477 XUB-001 6 8
Eubacterium_hallii_61477 XUB-036 6 7
Eubacterium_hallii_61477 ZCA-260 6 8
Eubacterium_hallii_61477 ZDA-065 6 8
Eubacterium_hallii_61477 XCA-029 7 9
Eubacterium_hallii_61477 XIA-008 7 9
Eubacterium_hallii_61477 XIA-050 7 9
Eubacterium_hallii_61477 XIB-002 7 9
Eubacterium_hallii_61477 XMA-180 7 9
Eubacterium_hallii_61477 XMB-116 7 8
Eubacterium_hallii_61477 XMB-180 7 9
Eubacterium_hallii_61477 XNA-030 7 8
Eubacterium_hallii_61477 XOB-036 7 8
Eubacterium_hallii_61477 XQA-133 7 9
Eubacterium_hallii_61477 XSA-033 7 9
Eubacterium_hallii_61477 YBB-260 7 8
Eubacterium_hallii_61477 YBC-435 7 9
Eubacterium_hallii_61477 ZAB-326 7 9
Eubacterium_hallii_61477 ZCA-064 7 9
Eubacterium_hallii_61477 ZDB-001 7 10
Eubacterium_hallii_61477 XBB-513 8 10
Eubacterium_hallii_61477 XCA-258 8 9
Eubacterium_hallii_61477 XHA-321 8 11
Eubacterium_hallii_61477 XIA-034 8 10
Eubacterium_hallii_61477 XIA-259 8 10
Eubacterium_hallii_61477 XKB-029 8 9
Eubacterium_hallii_61477 XKB-467 8 10
Eubacterium_hallii_61477 XLA-029 8 9
Eubacterium_hallii_61477 XMA-029 8 10
Eubacterium_hallii_61477 XNA-015 8 9
Eubacterium_hallii_61477 XPA-036 8 9
Eubacterium_hallii_61477 XPA-151 8 10
Eubacterium_hallii_61477 XRA-153 8 10
Eubacterium_hallii_61477 XSA-032 8 10
Eubacterium_hallii_61477 XSA-064 8 10
Eubacterium_hallii_61477 XSA-333 8 10
Eubacterium_hallii_61477 XTA-001 8 8
Eubacterium_hallii_61477 ZDA-413 8 10
Eubacterium_hallii_61477 XCA-317 9 10
Eubacterium_hallii_61477 XIA-064 9 10
Eubacterium_hallii_61477 XKB-001 9 12
Eubacterium_hallii_61477 XKB-064 9 11
Eubacterium_hallii_61477 XKB-381 9 11
Eubacterium_hallii_61477 XLA-064 9 10
Eubacterium_hallii_61477 XNA-029 9 10
Eubacterium_hallii_61477 XQA-029 9 10
Eubacterium_hallii_61477 XQB-036 9 11
Eubacterium_hallii_61477 XQB-133 9 10
Eubacterium_hallii_61477 XSA-029 9 11
Eubacterium_hallii_61477 XUA-129 9 11
Eubacterium_hallii_61477 ZDB-324 9 11
Eubacterium_hallii_61477 XBB-204 10 13
Eubacterium_hallii_61477 XIA-029 10 12
Eubacterium_hallii_61477 XIB-259 10 11
Eubacterium_hallii_61477 XMA-030 10 12
Eubacterium_hallii_61477 XNA-036 10 12
Eubacterium_hallii_61477 XOB-064 10 11
Eubacterium_hallii_61477 XOB-129 10 11
Eubacterium_hallii_61477 XPB-008 10 12
Eubacterium_hallii_61477 XPB-028 10 11
Eubacterium_hallii_61477 XSA-031 10 12
Eubacterium_hallii_61477 XUB-064 10 12
Eubacterium_hallii_61477 ZCA-323 10 11
Eubacterium_hallii_61477 XIA-057 11 13
Eubacterium_hallii_61477 XIC-029 11 13
Eubacterium_hallii_61477 XIC-064 11 13
Eubacterium_hallii_61477 XLA-001 11 12
Eubacterium_hallii_61477 XNA-064 11 13
Eubacterium_hallii_61477 XPB-063 11 13
Eubacterium_hallii_61477 XUA-001 11 13
Eubacterium_hallii_61477 ZCB-323 11 12
Eubacterium_hallii_61477 XGA-064 12 15
Eubacterium_hallii_61477 XHB-262 12 14
Eubacterium_hallii_61477 XIB-277 12 14
Eubacterium_hallii_61477 XOA-029 12 14
Eubacterium_hallii_61477 XSB-147 12 14
Eubacterium_hallii_61477 XVA-001 12 13
Eubacterium_hallii_61477 XPB-139 13 15
Eubacterium_hallii_61477 XQB-029 13 15
Eubacterium_hallii_61477 XUB-029 13 16
Eubacterium_hallii_61477 XGC-252 14 15
Eubacterium_hallii_61477 XTA-064 14 14
Eubacterium_hallii_61477 ZAB-411 14 17
Eubacterium_hallii_61477 XGA-252 15 18
Eubacterium_hallii_61477 XIB-199 15 17
Eubacterium_hallii_61477 XKB-362 15 18
Eubacterium_hallii_61477 XQA-064 15 17
Eubacterium_hallii_61477 XSA-030 15 18
Eubacterium_hallii_61477 XSB-036 18 21
Eubacterium_hallii_61477 XUA-036 18 20
Eubacterium_hallii_61477 XKB-580 19 22
Eubacterium_hallii_61477 XUB-130 19 23
Eubacterium_hallii_61477 XFB-313 20 22
Eubacterium_hallii_61477 XPA-002 20 21
Eubacterium_hallii_61477 XPA-072 20 22
Eubacterium_hallii_61477 XFB-242 22 25
Eubacterium_hallii_61477 XSB-001 22 25
Eubacterium_hallii_61477 ZDB-261 22 26
Eubacterium_hallii_61477 XSA-034 26 31
Eubacterium_hallii_61477 XGC-064 28 31
Eubacterium_hallii_61477 XUA-064 28 32
Eubacterium_hallii_61477 XOA-030 32 35
Eubacterium_hallii_61477 XUA-029 34 37
Eubacterium_hallii_61477 ZDA-260 36 39
Eubacterium_hallii_61477 XSA-036 41 47
Eubacterium_hallii_61477 XMA-064 42 47
Eubacterium_ramulus_59802 XAC-029 0 3
Eubacterium_ramulus_59802 XEB-029 0 2
Eubacterium_ramulus_59802 XEB-064 0 2
Eubacterium_ramulus_59802 XDB-267 1 2
Eubacterium_ramulus_59802 XJA-001 1 2
Eubacterium_ramulus_59802 XNA-029 1 2
Eubacterium_ramulus_59802 YFC-064 1 2
Eubacterium_ramulus_59802 XEA-029 2 3
Eubacterium_ramulus_59802 XGC-001 2 4
Eubacterium_ramulus_59802 XGC-252 2 3
Eubacterium_ramulus_59802 XIA-064 2 3
Eubacterium_ramulus_59802 XIC-029 2 3
Eubacterium_ramulus_59802 XKB-064 2 3
Eubacterium_ramulus_59802 XKB-142 2 3
Eubacterium_ramulus_59802 XKB-204 2 3
Eubacterium_ramulus_59802 XKB-399 2 4
Eubacterium_ramulus_59802 XNA-001 2 3
Eubacterium_ramulus_59802 XNA-015 2 4
Eubacterium_ramulus_59802 XQA-001 2 3
Eubacterium_ramulus_59802 XUA-036 2 3
Eubacterium_ramulus_59802 YEB-001 2 3
Eubacterium_ramulus_59802 XAD-029 3 5
Eubacterium_ramulus_59802 XEA-390 3 4
Eubacterium_ramulus_59802 XIA-033 3 4
Eubacterium_ramulus_59802 XIB-002 3 4
Eubacterium_ramulus_59802 XIC-064 3 4
Eubacterium_ramulus_59802 XKB-001 3 4
Eubacterium_ramulus_59802 XKB-029 3 4
Eubacterium_ramulus_59802 XKB-381 3 4
Eubacterium_ramulus_59802 XQB-001 3 4
Eubacterium_ramulus_59802 XQB-133 3 4
Eubacterium_ramulus_59802 XUA-064 3 4
Eubacterium_ramulus_59802 XUB-064 3 4
Eubacterium_ramulus_59802 YBB-029 3 4
Eubacterium_ramulus_59802 XDA-268 4 4
Eubacterium_ramulus_59802 XDB-417 4 5
Eubacterium_ramulus_59802 XGC-029 4 5
Eubacterium_ramulus_59802 XIB-199 4 5
Eubacterium_ramulus_59802 XIC-008 4 5
Eubacterium_ramulus_59802 XJA-032 4 5
Eubacterium_ramulus_59802 XKB-693 4 5
Eubacterium_ramulus_59802 XNA-030 4 5
Eubacterium_ramulus_59802 XNA-034 4 5
Eubacterium_ramulus_59802 XNA-036 4 5
Eubacterium_ramulus_59802 XQA-029 4 5
Eubacterium_ramulus_59802 YBA-004 4 5
Eubacterium_ramulus_59802 XAD-036 5 7
Eubacterium_ramulus_59802 XEA-302 5 5
Eubacterium_ramulus_59802 XIA-035 5 6
Eubacterium_ramulus_59802 XIA-036 5 6
Eubacterium_ramulus_59802 XIA-057 5 6
Eubacterium_ramulus_59802 XIB-029 5 7
Eubacterium_ramulus_59802 XKB-467 5 6
Eubacterium_ramulus_59802 XNA-033 5 6
Eubacterium_ramulus_59802 XPA-002 5 6
Eubacterium_ramulus_59802 YEC-005 5 6
Eubacterium_ramulus_59802 XEB-293 6 7
Eubacterium_ramulus_59802 XIB-036 6 7
Eubacterium_ramulus_59802 XIB-064 6 7
Eubacterium_ramulus_59802 XKB-580 6 6
Eubacterium_ramulus_59802 XPA-151 6 7
Eubacterium_ramulus_59802 XQB-348 6 8
Eubacterium_ramulus_59802 XUA-031 6 7
Eubacterium_ramulus_59802 YBB-260 6 7
Eubacterium_ramulus_59802 XAD-003 7 10
Eubacterium_ramulus_59802 XGC-064 7 9
Eubacterium_ramulus_59802 ZDA-065 7 8
Eubacterium_ramulus_59802 XAD-225 8 10
Eubacterium_ramulus_59802 XDA-031 8 8
Eubacterium_ramulus_59802 XIA-029 8 9
Eubacterium_ramulus_59802 XJA-030 8 9
Eubacterium_ramulus_59802 XNA-032 8 10
Eubacterium_ramulus_59802 XQA-064 8 9
Eubacterium_ramulus_59802 YBA-043 8 10
Eubacterium_ramulus_59802 XAD-063 9 12
Eubacterium_ramulus_59802 XEA-031 9 10
Eubacterium_ramulus_59802 XIA-032 9 10
Eubacterium_ramulus_59802 XIB-259 10 12
Eubacterium_ramulus_59802 YBB-050 10 11
Eubacterium_ramulus_59802 ZAA-066 10 11
Eubacterium_ramulus_59802 XKB-362 11 12
Eubacterium_ramulus_59802 XNA-064 11 12
Eubacterium_ramulus_59802 XUA-029 11 12
Eubacterium_ramulus_59802 XPA-072 12 13
Eubacterium_ramulus_59802 YFA-064 12 14
Eubacterium_ramulus_59802 XIB-277 13 14
Eubacterium_ramulus_59802 ZDA-260 16 17
Eubacterium_ramulus_59802 XIA-031 18 19
Eubacterium_ramulus_59802 XIA-034 19 21
Eubacterium_ramulus_59802 YFA-002 19 21
Eubacterium_ramulus_59802 XEA-032 22 24
Eubacterium_ramulus_59802 XIA-030 22 23
Eubacterium_ramulus_59802 XQA-031 45 51
Eubacterium_ramulus_59802 XNA-031 48 51
Eubacterium_rectale_56927 XBB-036 1 3
Eubacterium_rectale_56927 XBB-351 1 2
Eubacterium_rectale_56927 XTA-024 1 2
Eubacterium_rectale_56927 XBB-034 2 4
Eubacterium_rectale_56927 XBB-064 2 4
Eubacterium_rectale_56927 XMB-064 2 3
Eubacterium_rectale_56927 XBB-066 3 5
Eubacterium_rectale_56927 XBB-170 3 4
Eubacterium_rectale_56927 XBB-493 3 4
Eubacterium_rectale_56927 XBB-513 3 4
Eubacterium_rectale_56927 XBB-597 3 4
Eubacterium_rectale_56927 XBB-725 3 4
Eubacterium_rectale_56927 XBB-773 3 4
Eubacterium_rectale_56927 XBB-779 3 4
Eubacterium_rectale_56927 XCA-026 3 4
Eubacterium_rectale_56927 XGC-029 3 5
Eubacterium_rectale_56927 XMB-180 3 3
Eubacterium_rectale_56927 XPB-063 3 4
Eubacterium_rectale_56927 XTA-027 3 4
Eubacterium_rectale_56927 XUA-397 3 5
Eubacterium_rectale_56927 XAA-021 4 5
Eubacterium_rectale_56927 XBA-026 4 5
Eubacterium_rectale_56927 XBB-204 4 5
Eubacterium_rectale_56927 XBB-415 4 5
Eubacterium_rectale_56927 XBB-422 4 5
Eubacterium_rectale_56927 XBB-478 4 5
Eubacterium_rectale_56927 XBB-569 4 5
Eubacterium_rectale_56927 XCA-008 4 5
Eubacterium_rectale_56927 XCA-029 4 6
Eubacterium_rectale_56927 XDA-050 4 5
Eubacterium_rectale_56927 XEA-037 4 5
Eubacterium_rectale_56927 XEB-389 4 6
Eubacterium_rectale_56927 XFA-008 4 4
Eubacterium_rectale_56927 XFA-023 4 5
Eubacterium_rectale_56927 XGA-022 4 5
Eubacterium_rectale_56927 XGA-037 4 5
Eubacterium_rectale_56927 XGC-001 4 6
Eubacterium_rectale_56927 XKA-024 4 5
Eubacterium_rectale_56927 XMB-001 4 5
Eubacterium_rectale_56927 XMB-116 4 5
Eubacterium_rectale_56927 XMB-359 4 5
Eubacterium_rectale_56927 XQA-033 4 5
Eubacterium_rectale_56927 XTA-008 4 5
Eubacterium_rectale_56927 XTB-038 4 5
Eubacterium_rectale_56927 XUA-015 4 5
Eubacterium_rectale_56927 XUA-623 4 6
Eubacterium_rectale_56927 XUB-398 4 5
Eubacterium_rectale_56927 XVA-009 4 5
Eubacterium_rectale_56927 XBB-436 5 7
Eubacterium_rectale_56927 XBB-900 5 6
Eubacterium_rectale_56927 XCA-027 5 7
Eubacterium_rectale_56927 XCA-498 5 7
Eubacterium_rectale_56927 XDA-032 5 6
Eubacterium_rectale_56927 XEA-043 5 6
Eubacterium_rectale_56927 XEA-302 5 6
Eubacterium_rectale_56927 XFA-057 5 7
Eubacterium_rectale_56927 XGA-024 5 6
Eubacterium_rectale_56927 XGA-034 5 6
Eubacterium_rectale_56927 XGA-038 5 6
Eubacterium_rectale_56927 XHC-037 5 6
Eubacterium_rectale_56927 XPA-023 5 6
Eubacterium_rectale_56927 XPA-032 5 6
Eubacterium_rectale_56927 XQA-031 5 6
Eubacterium_rectale_56927 XUA-032 5 6
Eubacterium_rectale_56927 XUA-034 5 7
Eubacterium_rectale_56927 XUA-057 5 7
Eubacterium_rectale_56927 XUA-318 5 6
Eubacterium_rectale_56927 XVA-023 5 6
Eubacterium_rectale_56927 XAA-023 6 7
Eubacterium_rectale_56927 XBA-030 6 7
Eubacterium_rectale_56927 XBB-464 6 7
Eubacterium_rectale_56927 XBB-754 6 7
Eubacterium_rectale_56927 XDA-417 6 7
Eubacterium_rectale_56927 XGA-015 6 7
Eubacterium_rectale_56927 XHC-022 6 7
Eubacterium_rectale_56927 XLA-030 6 8
Eubacterium_rectale_56927 XQB-036 6 7
Eubacterium_rectale_56927 XTB-028 6 7
Eubacterium_rectale_56927 ZAC-709 6 7
Eubacterium_rectale_56927 ZDA-503 6 8
Eubacterium_rectale_56927 XBA-025 7 8
Eubacterium_rectale_56927 XBB-541 7 8
Eubacterium_rectale_56927 XBB-582 7 8
Eubacterium_rectale_56927 XCA-022 7 8
Eubacterium_rectale_56927 XHC-035 7 8
Eubacterium_rectale_56927 XMA-043 7 7
Eubacterium_rectale_56927 XMA-050 7 8
Eubacterium_rectale_56927 XTA-026 7 8
Eubacterium_rectale_56927 XTA-031 7 8
Eubacterium_rectale_56927 XTA-050 7 9
Eubacterium_rectale_56927 XUA-031 7 9
Eubacterium_rectale_56927 XUA-507 7 8
Eubacterium_rectale_56927 XBA-040 8 9
Eubacterium_rectale_56927 XBB-555 8 9
Eubacterium_rectale_56927 XFA-015 8 9
Eubacterium_rectale_56927 XFA-040 8 9
Eubacterium_rectale_56927 XIA-032 8 9
Eubacterium_rectale_56927 XKA-025 8 9
Eubacterium_rectale_56927 XMA-015 8 9
Eubacterium_rectale_56927 XTA-036 8 10
Eubacterium_rectale_56927 YDB-006 8 9
Eubacterium_rectale_56927 ZAA-504 8 9
Eubacterium_rectale_56927 ZCA-505 8 10
Eubacterium_rectale_56927 XAA-022 9 10
Eubacterium_rectale_56927 XBB-856 9 10
Eubacterium_rectale_56927 XDA-015 9 11
Eubacterium_rectale_56927 XGA-039 9 11
Eubacterium_rectale_56927 XMA-037 9 10
Eubacterium_rectale_56927 XMA-040 9 10
Eubacterium_rectale_56927 XQB-029 9 10
Eubacterium_rectale_56927 XRA-031 9 10
Eubacterium_rectale_56927 XUA-030 9 11
Eubacterium_rectale_56927 XVA-022 9 10
Eubacterium_rectale_56927 XVA-398 9 11
Eubacterium_rectale_56927 XVB-217 9 10
Eubacterium_rectale_56927 YBB-029 9 11
Eubacterium_rectale_56927 XBB-380 10 11
Eubacterium_rectale_56927 XBB-499 10 11
Eubacterium_rectale_56927 XBB-656 10 12
Eubacterium_rectale_56927 XBB-737 10 11
Eubacterium_rectale_56927 XEA-039 10 11
Eubacterium_rectale_56927 XGA-029 10 11
Eubacterium_rectale_56927 XGA-364 10 11
Eubacterium_rectale_56927 XLA-034 10 11
Eubacterium_rectale_56927 XPA-029 10 12
Eubacterium_rectale_56927 XPA-037 10 12
Eubacterium_rectale_56927 XPA-039 10 12
Eubacterium_rectale_56927 XRA-030 10 11
Eubacterium_rectale_56927 XTA-057 10 11
Eubacterium_rectale_56927 XBA-008 11 12
Eubacterium_rectale_56927 XBA-029 11 12
Eubacterium_rectale_56927 XBB-001 11 13
Eubacterium_rectale_56927 XBB-443 11 12
Eubacterium_rectale_56927 XDA-556 11 13
Eubacterium_rectale_56927 XEA-064 11 13
Eubacterium_rectale_56927 XHC-023 11 13
Eubacterium_rectale_56927 XKA-008 11 12
Eubacterium_rectale_56927 XKA-022 11 12
