sample	subject	hh	timepoint	species_id	relative_abundance	totalReads	speciesColonizedTransientlyMain	speciesColonizedTransientlyAll	timeOfRecoveryColonizationTurnover	typeOfRecoveryColonizationTurnover	r	K	tstar	closest_t_before_tstar	closest_t_after_star	inferred_tau	inferred_f0	Reason	tstarTimepoint	timepointIndex	timepointIndexTstar	lastUndetectableTimepointIndexBeforeTstar	lastUndetectableTimepointBeforeTstar	lastTimepointBeforeTstar	numTimepointsToReachK	timeIntervalToReachK
XIA-027	XIA	XI	27	Barnesiella_intestinihominis_62208	0.0101965397817	33097	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	9	25	24	50	50	1	7
XIA-028	XIA	XI	28	Barnesiella_intestinihominis_62208	0.00857256360006	32825	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	10	25	24	50	50	1	7
XIA-029	XIA	XI	29	Barnesiella_intestinihominis_62208	0.00418928744136	65239	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	11	25	24	50	50	1	7
XIA-030	XIA	XI	30	Barnesiella_intestinihominis_62208	0	12941	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	12	25	24	50	50	1	7
XIA-031	XIA	XI	31	Barnesiella_intestinihominis_62208	0.000189616188871	11255	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	13	25	24	50	50	1	7
XIA-032	XIA	XI	32	Barnesiella_intestinihominis_62208	0	18621	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	14	25	24	50	50	1	7
XIA-033	XIA	XI	33	Barnesiella_intestinihominis_62208	6.37717005638e-05	16510	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	15	25	24	50	50	1	7
XIA-034	XIA	XI	34	Barnesiella_intestinihominis_62208	0	57254	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	16	25	24	50	50	1	7
XIA-035	XIA	XI	35	Barnesiella_intestinihominis_62208	0	26528	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	17	25	24	50	50	1	7
XIA-036	XIA	XI	36	Barnesiella_intestinihominis_62208	0	45295	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	18	25	24	50	50	1	7
XIA-037	XIA	XI	37	Barnesiella_intestinihominis_62208	0	11329	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	19	25	24	50	50	1	7
XIA-038	XIA	XI	38	Barnesiella_intestinihominis_62208	0	14719	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	20	25	24	50	50	1	7
XIA-039	XIA	XI	39	Barnesiella_intestinihominis_62208	4.40031778579e-05	24050	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	21	25	24	50	50	1	7
XIA-040	XIA	XI	40	Barnesiella_intestinihominis_62208	0	9882	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	22	25	24	50	50	1	7
XIA-045	XIA	XI	45	Barnesiella_intestinihominis_62208	0.000136130276591	31100	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	23	25	24	50	50	1	7
XIA-050	XIA	XI	50	Barnesiella_intestinihominis_62208	0	31924	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	24	25	24	50	50	1	7
XIA-057	XIA	XI	57	Barnesiella_intestinihominis_62208	0.00131424625032	67289	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	25	25	24	50	50	1	7
XIA-064	XIA	XI	64	Barnesiella_intestinihominis_62208	0.000921321140966	92834	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	26	25	24	50	50	1	7
XIA-199	XIA	XI	199	Barnesiella_intestinihominis_62208	0	57661	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	27	25	24	50	50	1	7
XIA-259	XIA	XI	259	Barnesiella_intestinihominis_62208	0	96212	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	28	25	24	50	50	1	7
XIA-277	XIA	XI	277	Barnesiella_intestinihominis_62208	0	60751	NA	NA	57	unknown strain	0.604796	0.00109265	56.9996	50	57	35	1.82005e-09	SUCCESS	57	29	25	24	50	50	1	7
XIA-002	XIA	XI	2	Catenibacterium_mitsuokai_61547	0.00279493906982	33960	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	1	25	24	50	50	1	7
XIA-008	XIA	XI	8	Catenibacterium_mitsuokai_61547	0.00682145030395	41625	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	2	25	24	50	50	1	7
XIA-015	XIA	XI	15	Catenibacterium_mitsuokai_61547	0.00392160266075	27972	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	3	25	24	50	50	1	7
XIA-022	XIA	XI	22	Catenibacterium_mitsuokai_61547	0.00290127232506	16532	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	4	25	24	50	50	1	7
XIA-023	XIA	XI	23	Catenibacterium_mitsuokai_61547	0.00395282024329	14096	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	5	25	24	50	50	1	7
XIA-024	XIA	XI	24	Catenibacterium_mitsuokai_61547	0.00449106155722	23390	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	6	25	24	50	50	1	7
XIA-025	XIA	XI	25	Catenibacterium_mitsuokai_61547	0.0047275324056	19759	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	7	25	24	50	50	1	7
XIA-026	XIA	XI	26	Catenibacterium_mitsuokai_61547	0.00377233547801	41948	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	8	25	24	50	50	1	7
XIA-027	XIA	XI	27	Catenibacterium_mitsuokai_61547	0.00437245920939	33097	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	9	25	24	50	50	1	7
XIA-028	XIA	XI	28	Catenibacterium_mitsuokai_61547	0.00463911825621	32825	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	10	25	24	50	50	1	7
XIA-029	XIA	XI	29	Catenibacterium_mitsuokai_61547	0.0193050708635	65239	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	11	25	24	50	50	1	7
XIA-030	XIA	XI	30	Catenibacterium_mitsuokai_61547	0.000927510990486	12941	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	12	25	24	50	50	1	7
XIA-031	XIA	XI	31	Catenibacterium_mitsuokai_61547	0.00121515868233	11255	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	13	25	24	50	50	1	7
XIA-032	XIA	XI	32	Catenibacterium_mitsuokai_61547	0	18621	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	14	25	24	50	50	1	7
XIA-033	XIA	XI	33	Catenibacterium_mitsuokai_61547	6.55831399034e-05	16510	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	15	25	24	50	50	1	7
XIA-034	XIA	XI	34	Catenibacterium_mitsuokai_61547	0	57254	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	16	25	24	50	50	1	7
XIA-035	XIA	XI	35	Catenibacterium_mitsuokai_61547	0	26528	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	17	25	24	50	50	1	7
XIA-036	XIA	XI	36	Catenibacterium_mitsuokai_61547	0	45295	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	18	25	24	50	50	1	7
XIA-037	XIA	XI	37	Catenibacterium_mitsuokai_61547	0	11329	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	19	25	24	50	50	1	7
XIA-038	XIA	XI	38	Catenibacterium_mitsuokai_61547	0	14719	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	20	25	24	50	50	1	7
XIA-039	XIA	XI	39	Catenibacterium_mitsuokai_61547	0	24050	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	21	25	24	50	50	1	7
XIA-040	XIA	XI	40	Catenibacterium_mitsuokai_61547	0	9882	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	22	25	24	50	50	1	7
XIA-045	XIA	XI	45	Catenibacterium_mitsuokai_61547	0.000104066041273	31100	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	23	25	24	50	50	1	7
XIA-050	XIA	XI	50	Catenibacterium_mitsuokai_61547	0	31924	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	24	25	24	50	50	1	7
XIA-057	XIA	XI	57	Catenibacterium_mitsuokai_61547	0.00393594631498	67289	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	25	25	24	50	50	1	7
XIA-064	XIA	XI	64	Catenibacterium_mitsuokai_61547	0.00110205316975	92834	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	26	25	24	50	50	1	7
XIA-199	XIA	XI	199	Catenibacterium_mitsuokai_61547	0	57661	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	27	25	24	50	50	1	7
XIA-259	XIA	XI	259	Catenibacterium_mitsuokai_61547	0.000997427253625	96212	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	28	25	24	50	50	1	7
XIA-277	XIA	XI	277	Catenibacterium_mitsuokai_61547	0.000512625332619	60751	NA	NA	57	same strain	0.706429	0.00214965	56.9432	50	57	35	3.98309e-10	SUCCESS	57	29	25	24	50	50	1	7
XIA-002	XIA	XI	2	Clostridium_bartlettii_61535	0.00276065075508	33960	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	1	22	19	37	39	3	3
XIA-008	XIA	XI	8	Clostridium_bartlettii_61535	0.000353178551283	41625	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	2	22	19	37	39	3	3
XIA-015	XIA	XI	15	Clostridium_bartlettii_61535	0.000185925532046	27972	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	3	22	19	37	39	3	3
XIA-022	XIA	XI	22	Clostridium_bartlettii_61535	0.00136037378143	16532	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	4	22	19	37	39	3	3
XIA-023	XIA	XI	23	Clostridium_bartlettii_61535	7.34435130518e-05	14096	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	5	22	19	37	39	3	3
XIA-024	XIA	XI	24	Clostridium_bartlettii_61535	0.00470108354289	23390	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	6	22	19	37	39	3	3
XIA-025	XIA	XI	25	Clostridium_bartlettii_61535	0.00236467331782	19759	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	7	22	19	37	39	3	3
XIA-026	XIA	XI	26	Clostridium_bartlettii_61535	0.00198054184091	41948	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	8	22	19	37	39	3	3
XIA-027	XIA	XI	27	Clostridium_bartlettii_61535	0.000739523108368	33097	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	9	22	19	37	39	3	3
XIA-028	XIA	XI	28	Clostridium_bartlettii_61535	0.000486608064685	32825	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	10	22	19	37	39	3	3
XIA-029	XIA	XI	29	Clostridium_bartlettii_61535	0.000400520529901	65239	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	11	22	19	37	39	3	3
XIA-030	XIA	XI	30	Clostridium_bartlettii_61535	0	12941	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	12	22	19	37	39	3	3
XIA-031	XIA	XI	31	Clostridium_bartlettii_61535	0	11255	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	13	22	19	37	39	3	3
XIA-032	XIA	XI	32	Clostridium_bartlettii_61535	0.000165848427553	18621	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	14	22	19	37	39	3	3
XIA-033	XIA	XI	33	Clostridium_bartlettii_61535	6.2332209549e-05	16510	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	15	22	19	37	39	3	3
XIA-034	XIA	XI	34	Clostridium_bartlettii_61535	1.82354099094e-05	57254	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	16	22	19	37	39	3	3
XIA-035	XIA	XI	35	Clostridium_bartlettii_61535	0	26528	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	17	22	19	37	39	3	3
XIA-036	XIA	XI	36	Clostridium_bartlettii_61535	4.52291686159e-05	45295	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	18	22	19	37	39	3	3
XIA-037	XIA	XI	37	Clostridium_bartlettii_61535	0	11329	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	19	22	19	37	39	3	3
XIA-038	XIA	XI	38	Clostridium_bartlettii_61535	0.000123090042585	14719	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	20	22	19	37	39	3	3
XIA-039	XIA	XI	39	Clostridium_bartlettii_61535	0.000695818198141	24050	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	21	22	19	37	39	3	3
XIA-040	XIA	XI	40	Clostridium_bartlettii_61535	0.00284252559369	9882	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	22	22	19	37	39	3	3
XIA-045	XIA	XI	45	Clostridium_bartlettii_61535	0.00133337922307	31100	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	23	22	19	37	39	3	3
XIA-050	XIA	XI	50	Clostridium_bartlettii_61535	0.00120922803435	31924	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	24	22	19	37	39	3	3
XIA-057	XIA	XI	57	Clostridium_bartlettii_61535	0.0091001952344	67289	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	25	22	19	37	39	3	3
XIA-064	XIA	XI	64	Clostridium_bartlettii_61535	0.00242484365493	92834	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	26	22	19	37	39	3	3
XIA-199	XIA	XI	199	Clostridium_bartlettii_61535	0.00650651599007	57661	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	27	22	19	37	39	3	3
XIA-259	XIA	XI	259	Clostridium_bartlettii_61535	0.000217514411199	96212	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	28	22	19	37	39	3	3
XIA-277	XIA	XI	277	Clostridium_bartlettii_61535	0.00218279136303	60751	NA	NA	38	unknown strain	1.09893	0.00195724	40	39	40	35	8.04185e-06	SUCCESS	40	29	22	19	37	39	3	3
XIA-002	XIA	XI	2	Clostridium_symbiosum_54029	0	33960	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	1	29	26	64	259	3	213
XIA-008	XIA	XI	8	Clostridium_symbiosum_54029	0	41625	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	2	29	26	64	259	3	213
XIA-015	XIA	XI	15	Clostridium_symbiosum_54029	0	27972	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	3	29	26	64	259	3	213
XIA-022	XIA	XI	22	Clostridium_symbiosum_54029	0	16532	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	4	29	26	64	259	3	213
XIA-023	XIA	XI	23	Clostridium_symbiosum_54029	0	14096	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	5	29	26	64	259	3	213
XIA-024	XIA	XI	24	Clostridium_symbiosum_54029	0	23390	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	6	29	26	64	259	3	213
XIA-025	XIA	XI	25	Clostridium_symbiosum_54029	0	19759	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	7	29	26	64	259	3	213
XIA-026	XIA	XI	26	Clostridium_symbiosum_54029	0	41948	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	8	29	26	64	259	3	213
XIA-027	XIA	XI	27	Clostridium_symbiosum_54029	0	33097	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	9	29	26	64	259	3	213
XIA-028	XIA	XI	28	Clostridium_symbiosum_54029	0	32825	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	10	29	26	64	259	3	213
XIA-029	XIA	XI	29	Clostridium_symbiosum_54029	0	65239	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	11	29	26	64	259	3	213
XIA-030	XIA	XI	30	Clostridium_symbiosum_54029	0	12941	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	12	29	26	64	259	3	213
XIA-031	XIA	XI	31	Clostridium_symbiosum_54029	0	11255	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	13	29	26	64	259	3	213
XIA-032	XIA	XI	32	Clostridium_symbiosum_54029	0	18621	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	14	29	26	64	259	3	213
XIA-033	XIA	XI	33	Clostridium_symbiosum_54029	0	16510	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	15	29	26	64	259	3	213
XIA-034	XIA	XI	34	Clostridium_symbiosum_54029	0	57254	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	16	29	26	64	259	3	213
XIA-035	XIA	XI	35	Clostridium_symbiosum_54029	0	26528	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	17	29	26	64	259	3	213
XIA-036	XIA	XI	36	Clostridium_symbiosum_54029	0	45295	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	18	29	26	64	259	3	213
XIA-037	XIA	XI	37	Clostridium_symbiosum_54029	0	11329	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	19	29	26	64	259	3	213
XIA-038	XIA	XI	38	Clostridium_symbiosum_54029	0	14719	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	20	29	26	64	259	3	213
XIA-039	XIA	XI	39	Clostridium_symbiosum_54029	0	24050	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	21	29	26	64	259	3	213
XIA-040	XIA	XI	40	Clostridium_symbiosum_54029	0	9882	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	22	29	26	64	259	3	213
XIA-045	XIA	XI	45	Clostridium_symbiosum_54029	0	31100	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	23	29	26	64	259	3	213
XIA-050	XIA	XI	50	Clostridium_symbiosum_54029	0	31924	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	24	29	26	64	259	3	213
XIA-057	XIA	XI	57	Clostridium_symbiosum_54029	0	67289	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	25	29	26	64	259	3	213
XIA-064	XIA	XI	64	Clostridium_symbiosum_54029	0	92834	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	26	29	26	64	259	3	213
XIA-199	XIA	XI	199	Clostridium_symbiosum_54029	1.79826736336e-05	57661	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	27	29	26	64	259	3	213
XIA-259	XIA	XI	259	Clostridium_symbiosum_54029	7.16195871188e-05	96212	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	28	29	26	64	259	3	213
XIA-277	XIA	XI	277	Clostridium_symbiosum_54029	0.00122374496318	60751	NA	FALSE	277	new species	0.155641	0.00120083	277	259	277	139.834	6.42504e-13	SUCCESS	277	29	29	26	64	259	3	213
XIA-002	XIA	XI	2	Dialister_invisus_61905	0	33960	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	1	23	22	40	40	1	5
XIA-008	XIA	XI	8	Dialister_invisus_61905	0	41625	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	2	23	22	40	40	1	5
XIA-015	XIA	XI	15	Dialister_invisus_61905	0	27972	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	3	23	22	40	40	1	5
XIA-022	XIA	XI	22	Dialister_invisus_61905	0	16532	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	4	23	22	40	40	1	5
XIA-023	XIA	XI	23	Dialister_invisus_61905	0	14096	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	5	23	22	40	40	1	5
XIA-024	XIA	XI	24	Dialister_invisus_61905	0	23390	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	6	23	22	40	40	1	5
XIA-025	XIA	XI	25	Dialister_invisus_61905	0	19759	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	7	23	22	40	40	1	5
XIA-026	XIA	XI	26	Dialister_invisus_61905	0	41948	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	8	23	22	40	40	1	5
XIA-027	XIA	XI	27	Dialister_invisus_61905	0	33097	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	9	23	22	40	40	1	5
XIA-028	XIA	XI	28	Dialister_invisus_61905	0	32825	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	10	23	22	40	40	1	5
XIA-029	XIA	XI	29	Dialister_invisus_61905	0	65239	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	11	23	22	40	40	1	5
XIA-030	XIA	XI	30	Dialister_invisus_61905	0	12941	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	12	23	22	40	40	1	5
XIA-031	XIA	XI	31	Dialister_invisus_61905	0	11255	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	13	23	22	40	40	1	5
XIA-032	XIA	XI	32	Dialister_invisus_61905	0	18621	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	14	23	22	40	40	1	5
XIA-033	XIA	XI	33	Dialister_invisus_61905	0	16510	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	15	23	22	40	40	1	5
XIA-034	XIA	XI	34	Dialister_invisus_61905	5.52142863853e-05	57254	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	16	23	22	40	40	1	5
XIA-035	XIA	XI	35	Dialister_invisus_61905	0	26528	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	17	23	22	40	40	1	5
XIA-036	XIA	XI	36	Dialister_invisus_61905	0	45295	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	18	23	22	40	40	1	5
XIA-037	XIA	XI	37	Dialister_invisus_61905	0	11329	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	19	23	22	40	40	1	5
XIA-038	XIA	XI	38	Dialister_invisus_61905	0	14719	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	20	23	22	40	40	1	5
XIA-039	XIA	XI	39	Dialister_invisus_61905	0	24050	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	21	23	22	40	40	1	5
XIA-040	XIA	XI	40	Dialister_invisus_61905	0	9882	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	22	23	22	40	40	1	5
XIA-045	XIA	XI	45	Dialister_invisus_61905	0.00427273420473	31100	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	23	23	22	40	40	1	5
XIA-050	XIA	XI	50	Dialister_invisus_61905	0.0121217487917	31924	FALSE	TRUE	45	new species	0.884737	0.00494022	45.1752	45	50	35	6.08227e-07	SUCCESS	45	24	23	22	40	40	1	5
