"subject" "species_id" "kingdom" "phylum" "class" "order" "family" "genus" "species" "speciesStatusAbxAllTimepoints" "speciesStatusColonizationAllTimepoints" "timeOfRecoveryAllTimepoints" "timeOfColonizationAllTimepoints" "speciesStatusAbxKTfollowup" "speciesStatusColonizationKTfollowup" "timeOfRecoveryKTfollowup" "timeOfColonizationKTfollowup" "strainTurnover" "timeOfStrainTurnover" "speciesColonizedTransientlyMain" "speciesColonizedTransientlyAll" "sharingHhAnyTimepoint" "sharingHhPreAbx" "sharingHhPostAbx" "sharingHhMain" "sharingHhFollowup" "sharingHhPostAbxFollowup" "sharingSubjectPreAbx" "sharingSubjectPostAbx" "sharingSubjectFollowup" "sharingSubjectPostAbxFollowup" "sharingSubjectFinal"
"XLB" "Odoribacter_splanchnicus_62174" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Odoribacter" "Odoribacter splanchnicus" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsUnknown" "strainsNotShared" "speciesNotShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XLB" "Oscillibacter_sp_60799" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Oscillospiraceae" "Oscillibacter" "Oscillibacter sp. ER4" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XLB" "Oscillospiraceae_bacterium_54867" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Oscillospiraceae" "Oscillibacter" "Oscillibacter sp. KLE 1728" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XLB" "Parabacteroides_distasonis_56985" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Porphyromonadaceae" "Porphyromonas" "Porphyromonas sp. 31_2" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XLB" "Phascolarctobacterium_sp_59817" "Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Acidaminococcaceae" "Phascolarctobacterium" "Phascolarctobacterium sp. CAG" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsShared" "strainsUnknown"
"XLB" "Roseburia_intestinalis_56239" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Roseburia" "Roseburia intestinalis" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "speciesAbsent"
"XLB" "Ruminococcus_bicirculans_59300" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Ruminococcus" "Ruminococcus bicirculans" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsUnknown" "strainsShared" "strainsShared" "speciesNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsShared"
"XLB" "Ruminococcus_bromii_62047" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Ruminococcus" "Ruminococcus bromii" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XLB" "Ruminococcus_gnavus_57638" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "" "Lachnospiraceae bacterium 2_1_58FAA" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsShared" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XLB" "Ruminococcus_sp_55468" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Blautia" "Blautia sp. KLE 1732" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XLB" "Ruminococcus_torques_62045" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Blautia" "[Ruminococcus] torques" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XLB" "Subdoligranulum_sp_62068" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" "Subdoligranulum" "Subdoligranulum sp. 4_3_54A2FAA" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent"
"XMA" "Adlercreutzia_equolifaciens_60310" "Bacteria" "Actinobacteria" "Coriobacteridae" "Coriobacterineae" "Coriobacteriaceae" "Adlercreutzia" "Adlercreutzia equolifaciens" NA "speciesNotColonized" NA NA NA "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Anaerostipes_hadrus_55206" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "" "" "butyrate-producing bacterium SSC/2" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_acidifaciens_59693" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides acidifaciens" "speciesRecoveredMain" "speciesNotColonized" 35 NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bacteroides_caccae_53434" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides caccae" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_clarus_62282" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides clarus" "speciesRecoveredMain" "speciesNotColonized" 35 NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_finegoldii_57739" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides finegoldii" "speciesRecoveredMain" "speciesNotColonized" 35 NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bacteroides_fragilis_54507" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides fragilis" NA "speciesNotColonized" NA NA NA "speciesNotColonized" NA NA NA NA NA NA "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bacteroides_fragilis_56548" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides sp. UW" "speciesRecoveredMain" "speciesNotColonized" 43 NA "speciesRecoveredMain" "speciesNotColonized" 64 NA FALSE NA NA NA "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "speciesNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_ovatus_58035" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides ovatus" "speciesRecoveredMain" "speciesNotColonized" 35 NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bacteroides_rodentium_59708" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides rodentium" "speciesRecoveredMain" "speciesNotColonized" 37 NA "speciesRecoveredMain" "speciesNotColonized" 64 NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bacteroides_stercoris_56735" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides stercoris" "speciesRecoveredMain" "speciesNotColonized" 36 NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_thetaiotaomicron_56941" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides sp. 1_1_6" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_uniformis_57318" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides uniformis" "speciesRecoveredMain" "speciesNotColonized" 37 NA "speciesRecoveredMain" "speciesNotColonized" 64 NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bacteroides_vulgatus_57955" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides vulgatus" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsUnknown" "strainsNotShared" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent"
"XMA" "Bacteroides_xylanisolvens_57185" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Bacteroides sp. D1" "speciesRecoveredMain" "speciesNotColonized" 35 NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Bifidobacterium_longum_57796" "Bacteria" "Actinobacteria" "Actinobacteridae" "Bifidobacteriales" "Bifidobacteriaceae" "Bifidobacterium" "Bifidobacterium longum subsp. infantis" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Bilophila_wadsworthia_57364" "Bacteria" "delta/epsilon subdivisions" "Deltaproteobacteria" "Desulfovibrionales" "Desulfovibrionaceae" "Bilophila" "Bilophila wadsworthia" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA FALSE NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsShared" "speciesAbsent" "speciesAbsent" "speciesAbsent" "speciesAbsent"
"XMA" "Blautia_wexlerae_56130" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Blautia" "Blautia wexlerae" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Burkholderiales_bacterium_56577" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "" "" "Burkholderiales bacterium 1_1_47" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent" "speciesAbsent" "speciesAbsent" "speciesAbsent"
"XMA" "Clostridiales_bacterium_52743" "Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Coprobacillus" "Coprobacillus sp. 3_3_56FAA" NA "speciesNotColonized" NA NA NA "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Clostridiales_bacterium_55184" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "" "" "Clostridiales bacterium VE202-15" NA "speciesNotColonized" NA NA NA NA NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Clostridiales_bacterium_56470" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "" "" "Clostridiales bacterium VE202-03" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Clostridiales_bacterium_61057" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "" "" "butyrate-producing bacterium SS3/4" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Clostridium_bolteae_57158" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Lachnoclostridium" "[Clostridium] bolteae" NA "speciesNotColonized" NA NA NA NA NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Collinsella_aerofaciens_61484" "Bacteria" "Actinobacteria" "Coriobacteridae" "Coriobacterineae" "Coriobacteriaceae" "Collinsella" "Collinsella aerofaciens" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent" "speciesAbsent" "speciesAbsent" "speciesAbsent"
"XMA" "Collinsella_sp_62205" "Bacteria" "Actinobacteria" "Coriobacteridae" "Coriobacterineae" "Coriobacteriaceae" "Collinsella" "Collinsella sp. 4_8_47FAA" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent" "speciesAbsent" "speciesAbsent" "speciesAbsent"
"XMA" "Coprococcus_catus_62200" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Coprococcus" "Coprococcus catus" "speciesRecoveredMain" "speciesNotColonized" 35 NA NA NA NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Dorea_formicigenerans_56346" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Dorea" "Dorea formicigenerans" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Dorea_longicatena_59913" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Lachnospiraceae" "Dorea" "Dorea longicatena" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Escherichia_coli_58110" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "Enterobacteriaceae" "Escherichia" "Escherichia coli" "speciesRecoveredMain" "speciesNotColonized" 38 NA NA NA NA NA NA NA NA NA "strainsUnknown" "strainsUnknown" "speciesNotShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown" "strainsUnknown"
"XMA" "Eubacterium_eligens_61678" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Eubacteriaceae" "Eubacterium" "[Eubacterium] eligens" "speciesNotRecovered" "speciesNotColonized" NA NA "speciesNotRecovered" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsUnknown" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsShared" "strainsUnknown" "strainsUnknown" "strainsUnknown" "speciesAbsent"
"XMA" "Eubacterium_hallii_61477" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Eubacteriaceae" "Eubacterium" "[Eubacterium] hallii" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
"XMA" "Eubacterium_rectale_56927" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Eubacteriaceae" "Eubacterium" "Eubacterium rectale" "speciesNotDisrupted" "speciesNotColonized" NA NA "speciesNotDisrupted" "speciesNotColonized" NA NA FALSE NA NA NA "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsNotShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared" "strainsShared"
