sample subject hh timepoint species_id relative_abundance totalReads speciesStatusColonizationAllTimepoints timeOfColonizationAllTimepoints strainTurnover timeOfStrainTurnover
XBA-722 XBA XB 722 Citrobacter_amalonaticus_54491 0 11283 followup 134 NA NA
XBA-722 XBA XB 722 Citrobacter_freundii_56148 0 11283 post-abx 44 NA NA
XBA-722 XBA XB 722 Citrobacter_sp_60882 0 11283 post-abx 44 NA NA
XBA-722 XBA XB 722 Clostridiales_bacterium_43336 0.000643181222998 11283 post-abx 58 NA NA
XBA-722 XBA XB 722 Clostridiales_bacterium_56470 0.00173442609402 11283 speciesNotColonized NA TRUE 134
XBA-722 XBA XB 722 Clostridiales_bacterium_58120 0 11283 followup 907 NA NA
XBA-722 XBA XB 722 Clostridiales_bacterium_61057 0.0186959281202 11283 speciesNotColonized NA TRUE 36
XBA-722 XBA XB 722 Clostridium_citroniae_62210 0.000431869331731 11283 followup 754 NA NA
XBA-722 XBA XB 722 Clostridium_lentocellum_62000 0 11283 followup 374 NA NA
XBA-722 XBA XB 722 Clostridium_nexile_61654 0 11283 post-abx 64 NA NA
XBA-722 XBA XB 722 Clostridium_paraputrificum_59909 0 11283 post-abx 39 NA NA
XBA-722 XBA XB 722 Clostridium_sp_61556 0 11283 post-abx 40 NA NA
XBA-722 XBA XB 722 Clostridium_spiroforme_61500 0.00243488319899 11283 post-abx 40 NA NA
XBA-722 XBA XB 722 Clostridium_symbiosum_54029 0.000348982601749 11283 post-abx 64 NA NA
XBA-722 XBA XB 722 Dialister_invisus_61905 0.00288793383541 11283 post-abx 42 NA NA
XBA-722 XBA XB 722 Dorea_longicatena_61473 0.00176339482491 11283 followup 388 NA NA
XBA-722 XBA XB 722 Enterobacter_cloacae_57303 0 11283 followup 134 NA NA
XBA-722 XBA XB 722 Erysipelotrichaceae_bacterium_55770 0 11283 followup 106 NA NA
XBA-722 XBA XB 722 Erysipelotrichaceae_bacterium_59516 0 11283 followup 388 NA NA
XBA-722 XBA XB 722 Guyana_massiliensis_60772 0.00438116677008 11283 speciesNotColonized NA TRUE 557
XBA-722 XBA XB 722 Klebsiella_pneumoniae_57337 0 11283 followup 240 NA NA
XBA-722 XBA XB 722 Lachnospiraceae_bacterium_51870 0 11283 followup 898 NA NA
XBA-722 XBA XB 722 Lachnospiraceae_bacterium_56275 0.000577566891788 11283 followup 374 NA NA
XBA-722 XBA XB 722 Prevotella_oris_57058 0 11283 post-abx 47 NA NA
XBA-722 XBA XB 722 Roseburia_intestinalis_56239 0.00165974427765 11283 speciesNotColonized NA TRUE 351
XBA-722 XBA XB 722 Streptococcus_gallolyticus_57748 0.000709247281371 11283 post-abx 49 NA NA
XBA-727 XBA XB 727 Bifidobacterium_animalis_58116 0 7121 followup 415 NA NA
XBA-727 XBA XB 727 Bifidobacterium_scardovii_44511 0.00137642606245 7121 followup 653 NA NA
XBA-727 XBA XB 727 Blautia_producta_61268 0 7121 followup 106 NA NA
XBA-727 XBA XB 727 Butyricicoccus_pullicaecorum_59455 0.000272024361476 7121 followup 358 NA NA
XBA-727 XBA XB 727 Citrobacter_amalonaticus_54491 0 7121 followup 134 NA NA
XBA-727 XBA XB 727 Citrobacter_freundii_56148 0 7121 post-abx 44 NA NA
XBA-727 XBA XB 727 Citrobacter_sp_60882 0 7121 post-abx 44 NA NA
XBA-727 XBA XB 727 Clostridiales_bacterium_43336 0.00196883370157 7121 post-abx 58 NA NA
XBA-727 XBA XB 727 Clostridiales_bacterium_56470 0.00816643886677 7121 speciesNotColonized NA TRUE 134
XBA-727 XBA XB 727 Clostridiales_bacterium_58120 0 7121 followup 907 NA NA
XBA-727 XBA XB 727 Clostridiales_bacterium_61057 0.011936091469 7121 speciesNotColonized NA TRUE 36
XBA-727 XBA XB 727 Clostridium_citroniae_62210 0.00026944713359 7121 followup 754 NA NA
XBA-727 XBA XB 727 Clostridium_lentocellum_62000 0 7121 followup 374 NA NA
XBA-727 XBA XB 727 Clostridium_nexile_61654 0 7121 post-abx 64 NA NA
XBA-727 XBA XB 727 Clostridium_paraputrificum_59909 0 7121 post-abx 39 NA NA
XBA-727 XBA XB 727 Clostridium_sp_61556 0 7121 post-abx 40 NA NA
XBA-727 XBA XB 727 Clostridium_spiroforme_61500 0.000441479391859 7121 post-abx 40 NA NA
XBA-727 XBA XB 727 Clostridium_symbiosum_54029 0 7121 post-abx 64 NA NA
XBA-727 XBA XB 727 Dialister_invisus_61905 0.00199921552329 7121 post-abx 42 NA NA
XBA-727 XBA XB 727 Dorea_longicatena_61473 0.00222510563615 7121 followup 388 NA NA
XBA-727 XBA XB 727 Enterobacter_cloacae_57303 0 7121 followup 134 NA NA
XBA-727 XBA XB 727 Erysipelotrichaceae_bacterium_55770 0.000119006690859 7121 followup 106 NA NA
XBA-727 XBA XB 727 Erysipelotrichaceae_bacterium_59516 0 7121 followup 388 NA NA
XBA-727 XBA XB 727 Guyana_massiliensis_60772 0.00898601673253 7121 speciesNotColonized NA TRUE 557
XBA-727 XBA XB 727 Klebsiella_pneumoniae_57337 0 7121 followup 240 NA NA
XBA-727 XBA XB 727 Lachnospiraceae_bacterium_51870 0 7121 followup 898 NA NA
XBA-727 XBA XB 727 Lachnospiraceae_bacterium_56275 0.000283349263951 7121 followup 374 NA NA
XBA-727 XBA XB 727 Prevotella_oris_57058 0 7121 post-abx 47 NA NA
XBA-727 XBA XB 727 Roseburia_intestinalis_56239 0.00116332142967 7121 speciesNotColonized NA TRUE 351
XBA-727 XBA XB 727 Streptococcus_gallolyticus_57748 0.00071363283585 7121 post-abx 49 NA NA
XBA-734 XBA XB 734 Bifidobacterium_animalis_58116 0 11183 followup 415 NA NA
XBA-734 XBA XB 734 Bifidobacterium_scardovii_44511 0.00016126949026 11183 followup 653 NA NA
XBA-734 XBA XB 734 Blautia_producta_61268 8.89315677798e-05 11183 followup 106 NA NA
XBA-734 XBA XB 734 Butyricicoccus_pullicaecorum_59455 0.000166737395309 11183 followup 358 NA NA
XBA-734 XBA XB 734 Citrobacter_amalonaticus_54491 0 11183 followup 134 NA NA
XBA-734 XBA XB 734 Citrobacter_freundii_56148 0 11183 post-abx 44 NA NA
XBA-734 XBA XB 734 Citrobacter_sp_60882 0 11183 post-abx 44 NA NA
XBA-734 XBA XB 734 Clostridiales_bacterium_43336 0.00268995330436 11183 post-abx 58 NA NA
XBA-734 XBA XB 734 Clostridiales_bacterium_56470 0.00141672265837 11183 speciesNotColonized NA TRUE 134
XBA-734 XBA XB 734 Clostridiales_bacterium_58120 0 11183 followup 907 NA NA
XBA-734 XBA XB 734 Clostridiales_bacterium_61057 0.0221724991919 11183 speciesNotColonized NA TRUE 36
XBA-734 XBA XB 734 Clostridium_citroniae_62210 0.0012198705455 11183 followup 754 NA NA
XBA-734 XBA XB 734 Clostridium_lentocellum_62000 0 11183 followup 374 NA NA
XBA-734 XBA XB 734 Clostridium_nexile_61654 0 11183 post-abx 64 NA NA
XBA-734 XBA XB 734 Clostridium_paraputrificum_59909 0 11183 post-abx 39 NA NA
XBA-734 XBA XB 734 Clostridium_sp_61556 0 11183 post-abx 40 NA NA
XBA-734 XBA XB 734 Clostridium_spiroforme_61500 0.000626319250167 11183 post-abx 40 NA NA
XBA-734 XBA XB 734 Clostridium_symbiosum_54029 0.000441717133821 11183 post-abx 64 NA NA
XBA-734 XBA XB 734 Dialister_invisus_61905 0.0065562103046 11183 post-abx 42 NA NA
XBA-734 XBA XB 734 Dorea_longicatena_61473 0.00927294772992 11183 followup 388 NA NA
XBA-734 XBA XB 734 Enterobacter_cloacae_57303 0 11183 followup 134 NA NA
XBA-734 XBA XB 734 Erysipelotrichaceae_bacterium_55770 0 11183 followup 106 NA NA
XBA-734 XBA XB 734 Erysipelotrichaceae_bacterium_59516 0 11183 followup 388 NA NA
XBA-734 XBA XB 734 Guyana_massiliensis_60772 0.00553685961741 11183 speciesNotColonized NA TRUE 557
XBA-734 XBA XB 734 Klebsiella_pneumoniae_57337 0 11183 followup 240 NA NA
XBA-734 XBA XB 734 Lachnospiraceae_bacterium_51870 0 11183 followup 898 NA NA
XBA-734 XBA XB 734 Lachnospiraceae_bacterium_56275 0.000804237286928 11183 followup 374 NA NA
XBA-734 XBA XB 734 Prevotella_oris_57058 0 11183 post-abx 47 NA NA
XBA-734 XBA XB 734 Roseburia_intestinalis_56239 0.00104878446438 11183 speciesNotColonized NA TRUE 351
XBA-734 XBA XB 734 Streptococcus_gallolyticus_57748 0.000165656065099 11183 post-abx 49 NA NA
XBA-742 XBA XB 742 Bifidobacterium_animalis_58116 0 14761 followup 415 NA NA
XBA-742 XBA XB 742 Bifidobacterium_scardovii_44511 0.000290580809186 14761 followup 653 NA NA
XBA-742 XBA XB 742 Blautia_producta_61268 0 14761 followup 106 NA NA
XBA-742 XBA XB 742 Butyricicoccus_pullicaecorum_59455 0.000407260672061 14761 followup 358 NA NA
XBA-742 XBA XB 742 Citrobacter_amalonaticus_54491 0 14761 followup 134 NA NA
XBA-742 XBA XB 742 Citrobacter_freundii_56148 0 14761 post-abx 44 NA NA
XBA-742 XBA XB 742 Citrobacter_sp_60882 0 14761 post-abx 44 NA NA
XBA-742 XBA XB 742 Clostridiales_bacterium_43336 0.000148216231501 14761 post-abx 58 NA NA
XBA-742 XBA XB 742 Clostridiales_bacterium_56470 0.00167559116209 14761 speciesNotColonized NA TRUE 134
XBA-742 XBA XB 742 Clostridiales_bacterium_58120 0 14761 followup 907 NA NA
XBA-742 XBA XB 742 Clostridiales_bacterium_61057 0.0273594433122 14761 speciesNotColonized NA TRUE 36
XBA-742 XBA XB 742 Clostridium_citroniae_62210 6.61250010387e-05 14761 followup 754 NA NA
XBA-742 XBA XB 742 Clostridium_lentocellum_62000 0 14761 followup 374 NA NA
XBA-742 XBA XB 742 Clostridium_nexile_61654 0 14761 post-abx 64 NA NA
XBA-742 XBA XB 742 Clostridium_paraputrificum_59909 0 14761 post-abx 39 NA NA
XBA-742 XBA XB 742 Clostridium_sp_61556 0 14761 post-abx 40 NA NA
XBA-742 XBA XB 742 Clostridium_spiroforme_61500 0.00166440190042 14761 post-abx 40 NA NA
XBA-742 XBA XB 742 Clostridium_symbiosum_54029 0.000604359245997 14761 post-abx 64 NA NA
XBA-742 XBA XB 742 Dialister_invisus_61905 0.00142879736723 14761 post-abx 42 NA NA
XBA-742 XBA XB 742 Dorea_longicatena_61473 0.00228173305657 14761 followup 388 NA NA
XBA-742 XBA XB 742 Enterobacter_cloacae_57303 0 14761 followup 134 NA NA
XBA-742 XBA XB 742 Erysipelotrichaceae_bacterium_55770 0 14761 followup 106 NA NA
XBA-742 XBA XB 742 Erysipelotrichaceae_bacterium_59516 0 14761 followup 388 NA NA
XBA-742 XBA XB 742 Guyana_massiliensis_60772 0.0130349117903 14761 speciesNotColonized NA TRUE 557
XBA-742 XBA XB 742 Klebsiella_pneumoniae_57337 0 14761 followup 240 NA NA
XBA-742 XBA XB 742 Lachnospiraceae_bacterium_51870 0 14761 followup 898 NA NA
XBA-742 XBA XB 742 Lachnospiraceae_bacterium_56275 0.000338611166994 14761 followup 374 NA NA
XBA-742 XBA XB 742 Prevotella_oris_57058 0 14761 post-abx 47 NA NA
XBA-742 XBA XB 742 Roseburia_intestinalis_56239 0.00285886416152 14761 speciesNotColonized NA TRUE 351
XBA-742 XBA XB 742 Streptococcus_gallolyticus_57748 0.000478852440233 14761 post-abx 49 NA NA
XBA-749 XBA XB 749 Bifidobacterium_animalis_58116 0 16053 followup 415 NA NA
XBA-749 XBA XB 749 Bifidobacterium_scardovii_44511 0 16053 followup 653 NA NA
XBA-749 XBA XB 749 Blautia_producta_61268 0.000122619559133 16053 followup 106 NA NA
XBA-749 XBA XB 749 Butyricicoccus_pullicaecorum_59455 0 16053 followup 358 NA NA
XBA-749 XBA XB 749 Citrobacter_amalonaticus_54491 0 16053 followup 134 NA NA
XBA-749 XBA XB 749 Citrobacter_freundii_56148 0 16053 post-abx 44 NA NA
XBA-749 XBA XB 749 Citrobacter_sp_60882 0 16053 post-abx 44 NA NA
XBA-749 XBA XB 749 Clostridiales_bacterium_43336 0.00112878497758 16053 post-abx 58 NA NA
XBA-749 XBA XB 749 Clostridiales_bacterium_56470 0.00342711305068 16053 speciesNotColonized NA TRUE 134
XBA-749 XBA XB 749 Clostridiales_bacterium_58120 0 16053 followup 907 NA NA
XBA-749 XBA XB 749 Clostridiales_bacterium_61057 0.00755017702064 16053 speciesNotColonized NA TRUE 36
XBA-749 XBA XB 749 Clostridium_citroniae_62210 0.000222268623783 16053 followup 754 NA NA
XBA-749 XBA XB 749 Clostridium_lentocellum_62000 0 16053 followup 374 NA NA
XBA-749 XBA XB 749 Clostridium_nexile_61654 0 16053 post-abx 64 NA NA
XBA-749 XBA XB 749 Clostridium_paraputrificum_59909 0 16053 post-abx 39 NA NA
XBA-749 XBA XB 749 Clostridium_sp_61556 0 16053 post-abx 40 NA NA
XBA-749 XBA XB 749 Clostridium_spiroforme_61500 0.000386243546719 16053 post-abx 40 NA NA
XBA-749 XBA XB 749 Clostridium_symbiosum_54029 0.000459432131965 16053 post-abx 64 NA NA
XBA-749 XBA XB 749 Dialister_invisus_61905 0.0377198244568 16053 post-abx 42 NA NA
XBA-749 XBA XB 749 Dorea_longicatena_61473 0.000555590973277 16053 followup 388 NA NA
XBA-749 XBA XB 749 Enterobacter_cloacae_57303 0 16053 followup 134 NA NA
XBA-749 XBA XB 749 Erysipelotrichaceae_bacterium_55770 0 16053 followup 106 NA NA
XBA-749 XBA XB 749 Erysipelotrichaceae_bacterium_59516 0 16053 followup 388 NA NA
XBA-749 XBA XB 749 Guyana_massiliensis_60772 0.00454703530488 16053 speciesNotColonized NA TRUE 557
XBA-749 XBA XB 749 Klebsiella_pneumoniae_57337 0 16053 followup 240 NA NA
XBA-749 XBA XB 749 Lachnospiraceae_bacterium_51870 0 16053 followup 898 NA NA
XBA-749 XBA XB 749 Lachnospiraceae_bacterium_56275 0 16053 followup 374 NA NA
XBA-749 XBA XB 749 Prevotella_oris_57058 0 16053 post-abx 47 NA NA
XBA-749 XBA XB 749 Roseburia_intestinalis_56239 0.00116007144122 16053 speciesNotColonized NA TRUE 351
XBA-749 XBA XB 749 Streptococcus_gallolyticus_57748 0 16053 post-abx 49 NA NA
XBA-754 XBA XB 754 Bifidobacterium_animalis_58116 0 10516 followup 415 NA NA
XBA-754 XBA XB 754 Bifidobacterium_scardovii_44511 0.000335012402097 10516 followup 653 NA NA
XBA-754 XBA XB 754 Blautia_producta_61268 0.000171793866304 10516 followup 106 NA NA
XBA-754 XBA XB 754 Butyricicoccus_pullicaecorum_59455 0.000552326785361 10516 followup 358 NA NA
XBA-754 XBA XB 754 Citrobacter_amalonaticus_54491 0 10516 followup 134 NA NA
XBA-754 XBA XB 754 Citrobacter_freundii_56148 0 10516 post-abx 44 NA NA
XBA-754 XBA XB 754 Citrobacter_sp_60882 0 10516 post-abx 44 NA NA
XBA-754 XBA XB 754 Clostridiales_bacterium_43336 0.0013278352115 10516 post-abx 58 NA NA
XBA-754 XBA XB 754 Clostridiales_bacterium_56470 0.00371342022786 10516 speciesNotColonized NA TRUE 134
XBA-754 XBA XB 754 Clostridiales_bacterium_58120 0 10516 followup 907 NA NA
XBA-754 XBA XB 754 Clostridiales_bacterium_61057 0.016131613357 10516 speciesNotColonized NA TRUE 36
XBA-754 XBA XB 754 Clostridium_citroniae_62210 0.00112280777828 10516 followup 754 NA NA
XBA-754 XBA XB 754 Clostridium_lentocellum_62000 0 10516 followup 374 NA NA
XBA-754 XBA XB 754 Clostridium_nexile_61654 0 10516 post-abx 64 NA NA
XBA-754 XBA XB 754 Clostridium_paraputrificum_59909 0 10516 post-abx 39 NA NA
XBA-754 XBA XB 754 Clostridium_sp_61556 0 10516 post-abx 40 NA NA
XBA-754 XBA XB 754 Clostridium_spiroforme_61500 0.000609025412855 10516 post-abx 40 NA NA
XBA-754 XBA XB 754 Clostridium_symbiosum_54029 0.000337646687652 10516 post-abx 64 NA NA
XBA-754 XBA XB 754 Dialister_invisus_61905 0.00714036440256 10516 post-abx 42 NA NA
XBA-754 XBA XB 754 Dorea_longicatena_61473 0.00206685493118 10516 followup 388 NA NA
XBA-754 XBA XB 754 Enterobacter_cloacae_57303 0 10516 followup 134 NA NA
XBA-754 XBA XB 754 Erysipelotrichaceae_bacterium_55770 0 10516 followup 106 NA NA
XBA-754 XBA XB 754 Erysipelotrichaceae_bacterium_59516 0 10516 followup 388 NA NA
XBA-754 XBA XB 754 Guyana_massiliensis_60772 0.0114657387404 10516 speciesNotColonized NA TRUE 557
XBA-754 XBA XB 754 Klebsiella_pneumoniae_57337 0 10516 followup 240 NA NA
XBA-754 XBA XB 754 Lachnospiraceae_bacterium_51870 0 10516 followup 898 NA NA
XBA-754 XBA XB 754 Lachnospiraceae_bacterium_56275 0 10516 followup 374 NA NA
XBA-754 XBA XB 754 Prevotella_oris_57058 0 10516 post-abx 47 NA NA
XBA-754 XBA XB 754 Roseburia_intestinalis_56239 0.00701400779428 10516 speciesNotColonized NA TRUE 351
XBA-754 XBA XB 754 Streptococcus_gallolyticus_57748 0 10516 post-abx 49 NA NA
XBA-767 XBA XB 767 Bifidobacterium_animalis_58116 0 16026 followup 415 NA NA
XBA-767 XBA XB 767 Bifidobacterium_scardovii_44511 0.000222911473504 16026 followup 653 NA NA
XBA-767 XBA XB 767 Blautia_producta_61268 0.000119223802113 16026 followup 106 NA NA
XBA-767 XBA XB 767 Butyricicoccus_pullicaecorum_59455 0 16026 followup 358 NA NA
XBA-767 XBA XB 767 Citrobacter_amalonaticus_54491 0 16026 followup 134 NA NA
XBA-767 XBA XB 767 Citrobacter_freundii_56148 0 16026 post-abx 44 NA NA
XBA-767 XBA XB 767 Citrobacter_sp_60882 0 16026 post-abx 44 NA NA
XBA-767 XBA XB 767 Clostridiales_bacterium_43336 0.00114668371377 16026 post-abx 58 NA NA
XBA-767 XBA XB 767 Clostridiales_bacterium_56470 0.00151545064108 16026 speciesNotColonized NA TRUE 134
XBA-767 XBA XB 767 Clostridiales_bacterium_58120 0 16026 followup 907 NA NA
XBA-767 XBA XB 767 Clostridiales_bacterium_61057 0.0102793045413 16026 speciesNotColonized NA TRUE 36
XBA-767 XBA XB 767 Clostridium_citroniae_62210 0.000481681864691 16026 followup 754 NA NA
XBA-767 XBA XB 767 Clostridium_lentocellum_62000 0 16026 followup 374 NA NA
XBA-767 XBA XB 767 Clostridium_nexile_61654 0 16026 post-abx 64 NA NA
XBA-767 XBA XB 767 Clostridium_paraputrificum_59909 0 16026 post-abx 39 NA NA
XBA-767 XBA XB 767 Clostridium_sp_61556 0 16026 post-abx 40 NA NA
XBA-767 XBA XB 767 Clostridium_spiroforme_61500 0.000527686451161 16026 post-abx 40 NA NA
XBA-767 XBA XB 767 Clostridium_symbiosum_54029 0.000369034044764 16026 post-abx 64 NA NA
XBA-767 XBA XB 767 Dialister_invisus_61905 0.0071623425083 16026 post-abx 42 NA NA
XBA-767 XBA XB 767 Dorea_longicatena_61473 0.00136571184134 16026 followup 388 NA NA
XBA-767 XBA XB 767 Enterobacter_cloacae_57303 0 16026 followup 134 NA NA
XBA-767 XBA XB 767 Erysipelotrichaceae_bacterium_55770 0.000248778847001 16026 followup 106 NA NA
XBA-767 XBA XB 767 Erysipelotrichaceae_bacterium_59516 0 16026 followup 388 NA NA
XBA-767 XBA XB 767 Guyana_massiliensis_60772 0.0129660444511 16026 speciesNotColonized NA TRUE 557
XBA-767 XBA XB 767 Klebsiella_pneumoniae_57337 0 16026 followup 240 NA NA
XBA-767 XBA XB 767 Lachnospiraceae_bacterium_51870 0 16026 followup 898 NA NA
XBA-767 XBA XB 767 Lachnospiraceae_bacterium_56275 5.80483976336e-05 16026 followup 374 NA NA
XBA-767 XBA XB 767 Prevotella_oris_57058 0 16026 post-abx 47 NA NA
XBA-767 XBA XB 767 Roseburia_intestinalis_56239 0.00407383830879 16026 speciesNotColonized NA TRUE 351
XBA-767 XBA XB 767 Streptococcus_gallolyticus_57748 0 16026 post-abx 49 NA NA
XBA-779 XBA XB 779 Bifidobacterium_animalis_58116 0 13416 followup 415 NA NA
XBA-779 XBA XB 779 Bifidobacterium_scardovii_44511 0.000133132798069 13416 followup 653 NA NA
XBA-779 XBA XB 779 Blautia_producta_61268 7.34156748193e-05 13416 followup 106 NA NA
XBA-779 XBA XB 779 Butyricicoccus_pullicaecorum_59455 0.000150708084943 13416 followup 358 NA NA
XBA-779 XBA XB 779 Citrobacter_amalonaticus_54491 0 13416 followup 134 NA NA
XBA-779 XBA XB 779 Citrobacter_freundii_56148 0 13416 post-abx 44 NA NA
XBA-779 XBA XB 779 Citrobacter_sp_60882 0 13416 post-abx 44 NA NA
XBA-779 XBA XB 779 Clostridiales_bacterium_43336 0.00133173577484 13416 post-abx 58 NA NA
XBA-779 XBA XB 779 Clostridiales_bacterium_56470 0.00163923021799 13416 speciesNotColonized NA TRUE 134
XBA-779 XBA XB 779 Clostridiales_bacterium_58120 0 13416 followup 907 NA NA
XBA-779 XBA XB 779 Clostridiales_bacterium_61057 0.0210389107376 13416 speciesNotColonized NA TRUE 36
XBA-779 XBA XB 779 Clostridium_citroniae_62210 0.00130658682775 13416 followup 754 NA NA
XBA-779 XBA XB 779 Clostridium_lentocellum_62000 0 13416 followup 374 NA NA
XBA-779 XBA XB 779 Clostridium_nexile_61654 0 13416 post-abx 64 NA NA
XBA-779 XBA XB 779 Clostridium_paraputrificum_59909 0 13416 post-abx 39 NA NA
XBA-779 XBA XB 779 Clostridium_sp_61556 0 13416 post-abx 40 NA NA
XBA-779 XBA XB 779 Clostridium_spiroforme_61500 0.000617727566029 13416 post-abx 40 NA NA
XBA-779 XBA XB 779 Clostridium_symbiosum_54029 0.000388570259963 13416 post-abx 64 NA NA
XBA-779 XBA XB 779 Dialister_invisus_61905 0.00456362772982 13416 post-abx 42 NA NA
XBA-779 XBA XB 779 Dorea_longicatena_61473 0.00278632446616 13416 followup 388 NA NA
XBA-779 XBA XB 779 Enterobacter_cloacae_57303 0 13416 followup 134 NA NA
XBA-779 XBA XB 779 Erysipelotrichaceae_bacterium_55770 0 13416 followup 106 NA NA
XBA-779 XBA XB 779 Erysipelotrichaceae_bacterium_59516 0 13416 followup 388 NA NA
XBA-779 XBA XB 779 Guyana_massiliensis_60772 0.00465011557019 13416 speciesNotColonized NA TRUE 557
XBA-779 XBA XB 779 Klebsiella_pneumoniae_57337 0 13416 followup 240 NA NA
XBA-779 XBA XB 779 Lachnospiraceae_bacterium_51870 0 13416 followup 898 NA NA
XBA-779 XBA XB 779 Lachnospiraceae_bacterium_56275 0.00117728917292 13416 followup 374 NA NA
XBA-779 XBA XB 779 Prevotella_oris_57058 0 13416 post-abx 47 NA NA
XBA-779 XBA XB 779 Roseburia_intestinalis_56239 0.000649352258549 13416 speciesNotColonized NA TRUE 351
XBA-779 XBA XB 779 Streptococcus_gallolyticus_57748 0 13416 post-abx 49 NA NA
XBA-787 XBA XB 787 Bifidobacterium_animalis_58116 0 15201 followup 415 NA NA
XBA-787 XBA XB 787 Bifidobacterium_scardovii_44511 0 15201 followup 653 NA NA
XBA-787 XBA XB 787 Blautia_producta_61268 0 15201 followup 106 NA NA
XBA-787 XBA XB 787 Butyricicoccus_pullicaecorum_59455 0 15201 followup 358 NA NA
XBA-787 XBA XB 787 Citrobacter_amalonaticus_54491 0 15201 followup 134 NA NA
XBA-787 XBA XB 787 Citrobacter_freundii_56148 0 15201 post-abx 44 NA NA
XBA-787 XBA XB 787 Citrobacter_sp_60882 0 15201 post-abx 44 NA NA
XBA-787 XBA XB 787 Clostridiales_bacterium_43336 0.00139570864019 15201 post-abx 58 NA NA
XBA-787 XBA XB 787 Clostridiales_bacterium_56470 0.00107403519909 15201 speciesNotColonized NA TRUE 134
XBA-787 XBA XB 787 Clostridiales_bacterium_58120 0 15201 followup 907 NA NA
XBA-787 XBA XB 787 Clostridiales_bacterium_61057 0.0151154361904 15201 speciesNotColonized NA TRUE 36
XBA-787 XBA XB 787 Clostridium_citroniae_62210 0.000252257036655 15201 followup 754 NA NA
XBA-787 XBA XB 787 Clostridium_lentocellum_62000 0 15201 followup 374 NA NA
XBA-787 XBA XB 787 Clostridium_nexile_61654 0 15201 post-abx 64 NA NA
XBA-787 XBA XB 787 Clostridium_paraputrificum_59909 0 15201 post-abx 39 NA NA
XBA-787 XBA XB 787 Clostridium_sp_61556 0 15201 post-abx 40 NA NA
XBA-787 XBA XB 787 Clostridium_spiroforme_61500 0.000544879412676 15201 post-abx 40 NA NA
XBA-787 XBA XB 787 Clostridium_symbiosum_54029 0.00107298719508 15201 post-abx 64 NA NA
XBA-787 XBA XB 787 Dialister_invisus_61905 0.00176540376672 15201 post-abx 42 NA NA
XBA-787 XBA XB 787 Dorea_longicatena_61473 0.000754200100285 15201 followup 388 NA NA
XBA-787 XBA XB 787 Enterobacter_cloacae_57303 0 15201 followup 134 NA NA
XBA-787 XBA XB 787 Erysipelotrichaceae_bacterium_55770 0 15201 followup 106 NA NA
